date,contest_number,word,number_of_reported_results,number_in_hard_mode,1_try,2_tries,3_tries,4_tries,5_tries,6_tries,7_or_more_tries_x,sum,num_rare_letters,starts_with_vowel,ends_with_vowel,num_consonants,contains_y,has_double_letter,max_consecutive_vowels,max_consecutive_consonants,scrabble_score,letter_entropy,position_rarity,keyboard_distance,hamming_neighbors,has_common_suffix,has_common_prefix,letter_freq_mean,letter_freq_min,positional_freq_mean,positional_freq_min,semantic_neighbors_count,semantic_density,Zipf-value,autoencoder_value,expected_attempts,semantic_difficulty,position_self_entropy,positional_fit,letter_commonness,position_self_entropy_2_letters,mean_simulate_random,1_try_simulate_random,2_try_simulate_random,3_try_simulate_random,4_try_simulate_random,5_try_simulate_random,6_try_simulate_random,7_try_simulate_random,mean_simulate_freq,1_try_simulate_freq,2_try_simulate_freq,3_try_simulate_freq,4_try_simulate_freq,5_try_simulate_freq,6_try_simulate_freq,7_try_simulate_freq,mean_simulate_entropy,1_try_simulate_entropy,2_try_simulate_entropy,3_try_simulate_entropy,4_try_simulate_entropy,5_try_simulate_entropy,6_try_simulate_entropy,7_try_simulate_entropy,rl_1_try_low_training,rl_2_try_low_training,rl_3_try_low_training,rl_4_try_low_training,rl_5_try_low_training,rl_6_try_low_training,rl_7_try_low_training,rl_expected_steps_low_training,rl_1_try_high_training,rl_2_try_high_training,rl_3_try_high_training,rl_4_try_high_training,rl_5_try_high_training,rl_6_try_high_training,rl_7_try_high_training,rl_expected_steps_high_training,semantic_distance,semantic_distance_to_center,rl_1_try_little_training,rl_2_try_little_training,rl_3_try_little_training,rl_4_try_little_training,rl_5_try_little_training,rl_6_try_little_training,rl_7_try_little_training,rl_expected_steps_little_training,feedback_entropy,position_self_information,position_self_information_2_letters
2022/9/11,449,tibia,27887,2675,0,1,14,40,30,12,2,99,0,0,1,2,0,0,2,1,7,1.921928094887362,25.58958937198067,4.320542590698364,1,0,0,0.058384401,0.017270195,0.051810585,0.022284123,1,0.472449791,2.810348082022347,-0.338295281,4.4799999999999995,-0.513151659,19.197721082017484,7.704,6.492,-26.3912870590203,5.2332,0.0001,0.0062,0.0658,0.2055,0.3083,0.2389,0.1752,4.5236,0.0002,0.0148,0.1325,0.3572,0.3374,0.1248,0.0331,4.33,0.0,0.004,0.085,0.523,0.353,0.035,0.0,0.004,0.12,0.33,0.362,0.152,0.032,0.0,3.634,0.0,0.036,0.752,0.196,0.014,0.002,0.0,3.194,0.0514935752603647,7.1715688863943585,0.004,0.13,0.344,0.34,0.164,0.018,0.0,3.584,4.411534912463886,1.386078284698288,-3002.995696044006
2022/9/10,448,lofty,29237,2777,0,4,19,34,27,13,3,100,0,0,0,4,1,0,1,3,11,2.321928094887362,29.00548544204007,2.128308269,2,0,0,0.052256267,0.018384401,0.080222841,0.011142061,0,0.3405454933643341,2.904617998864195,-0.43391192,4.41,0.7892351940851441,21.29263370213256,7.354,4.96,-24.018807690633437,5.2565,0.0001,0.0066,0.0771,0.2339,0.2586,0.1826,0.2411,4.4248,0.0003,0.0233,0.1845,0.3466,0.2734,0.1323,0.0396,4.553,0.0,0.007,0.101,0.392,0.347,0.138,0.015,0.004,0.12,0.41,0.35,0.098,0.014,0.004,3.476,0.002,0.008,0.934,0.044,0.008,0.004,0.0,3.06,-0.0052297752085167,6.6637648592784124,0.004,0.132,0.418,0.338,0.094,0.012,0.002,3.43,4.099615483415863,1.2215100985319012,-2405.175063405764
2022/9/9,447,theme,32172,2909,0,8,29,40,18,4,0,99,0,0,1,3,0,0,1,2,10,1.921928094887362,12.73265255292653,3.380190783135158,5,0,0,0.069415042,0.030640669,0.1008356545961003,0.04178273,0,0.4269665718078613,4.143703742874226,-1.041028738,3.81,0.2193405528943784,21.049452104302915,7.05,8.592,-26.01586470148616,5.1323,0.0,0.0049,0.0585,0.2281,0.3448,0.2353,0.1284,4.3004,0.0001,0.0192,0.1624,0.417,0.3131,0.0762,0.012,4.062,0.0,0.001,0.127,0.685,0.183,0.004,0.0,0.002,0.078,0.382,0.392,0.13,0.016,0.0,3.618,0.0,0.004,0.176,0.794,0.024,0.002,0.0,3.844,-0.1010394773201761,7.0431832253257145,0.002,0.104,0.358,0.4,0.118,0.018,0.0,3.582,4.136971387508561,1.1733456705415677,-2686.854885182589
2022/9/8,446,class,31962,3001,0,4,21,32,22,13,7,99,0,0,0,4,0,1,1,2,7,1.921928094887362,32.75201852411154,3.770690632574555,5,0,0,0.057715877,0.039554318,0.079665738,0.008356546,0,0.3667373448610306,5.068970854648633,-0.305534542,4.54,0.6165158057175757,19.416401278090007,6.672,5.528,-27.006406126410745,5.9794,0.0,0.0039,0.0302,0.1006,0.1764,0.2257,0.4632,4.5446,0.0002,0.0177,0.1355,0.3432,0.3266,0.1409,0.0359,4.298,0.0,0.003,0.109,0.508,0.347,0.033,0.0,0.002,0.07,0.344,0.39,0.166,0.024,0.004,3.736,0.002,0.01,0.076,0.894,0.018,0.0,0.0,3.916,-0.1187730401517544,7.805628314270773,0.002,0.074,0.328,0.366,0.184,0.04,0.006,3.8,4.444611463819386,1.3515337555522384,-3174.84090933484
2022/9/7,445,leery,30992,2873,0,3,17,37,28,12,2,99,0,0,0,3,1,1,2,2,8,1.921928094887362,14.42186416211047,2.270690632574555,6,0,0,0.075208914,0.033983287,0.083008357,0.036211699,0,0.4125545084476471,3.504021746548418,-0.44405818,4.39,0.3143793770494715,19.40271268542987,8.232,7.478,-28.959637260660777,5.2923,0.0002,0.0058,0.0631,0.2027,0.2965,0.224,0.2077,5.1387,0.0001,0.0066,0.0802,0.2435,0.3009,0.1746,0.1941,4.456,0.0,0.006,0.108,0.399,0.408,0.069,0.01,0.008,0.114,0.406,0.31,0.138,0.024,0.0,3.528,0.0,0.434,0.496,0.066,0.004,0.0,0.0,2.64,0.0324958157747505,5.71607398380378,0.008,0.124,0.396,0.322,0.13,0.02,0.0,3.502,4.42679647324314,1.3355463739948683,-4482.050615647402
2022/9/6,444,taunt,32734,3022,0,4,19,27,21,16,13,100,0,0,0,3,0,0,2,2,5,1.921928094887362,10.77586040770823,3.669501027728865,7,0,0,0.06362117,0.035654596,0.099164345,0.072423398,0,0.444071901,2.810348082022347,0.072967649,4.91,-0.326016668,19.40515840638266,8.57,7.16,-28.033579526140972,5.6193,0.0001,0.0046,0.0437,0.1472,0.2433,0.2541,0.307,4.9069,0.0002,0.0102,0.0886,0.2673,0.3382,0.2082,0.0873,4.458,0.0,0.006,0.095,0.4,0.433,0.066,0.0,0.004,0.12,0.454,0.332,0.084,0.006,0.0,3.39,0.0,0.012,0.116,0.84,0.032,0.0,0.0,3.892,0.0616204320616934,5.1851904596762,0.002,0.116,0.434,0.37,0.072,0.006,0.0,3.412,4.4548666033178,1.3584742592602694,-4104.033043192599
2022/9/5,443,whoop,32733,2970,0,1,16,47,29,7,1,101,0,0,0,3,0,1,2,2,13,1.921928094887362,23.33755971479501,2.071345821,3,0,0,0.047910864,0.016713092,0.066295265,0.022284123,0,0.3722049832344055,3.588499332405991,-0.4922961,4.3,0.5804600440321723,24.88598022535392,4.682,5.08,-24.032323406029732,5.0301,0.0,0.0044,0.0479,0.2386,0.3987,0.2431,0.0673,4.293,0.0003,0.0151,0.1567,0.4275,0.3267,0.067,0.0067,4.172,0.0,0.005,0.068,0.677,0.25,0.0,0.0,0.006,0.11,0.458,0.352,0.07,0.004,0.0,3.382,0.002,0.012,0.808,0.166,0.01,0.002,0.0,3.176,0.0640653607260886,6.809115680361243,0.012,0.118,0.46,0.346,0.064,0.0,0.0,3.332,3.0505159739778067,0.8675621748327094,-2083.0046487125733
2022/9/4,442,inter,32018,2889,0,6,25,36,23,8,1,99,0,1,0,3,0,0,1,2,5,2.321928094887362,20.64780234813066,2.016123775561495,5,1,0,0.071086351,0.04902507,0.065738162,0.027855153,0,0.4434250026941299,2.570587743097289,-0.774742067,4.07,-0.321750766,22.426035216219404,6.25,8.294,-28.41519089964767,5.3216,0.0,0.0068,0.0676,0.2094,0.2732,0.1994,0.2436,4.3387,0.0002,0.0231,0.1903,0.3803,0.2691,0.1043,0.0327,3.859,0.0,0.022,0.28,0.525,0.163,0.01,0.0,0.0,0.112,0.304,0.308,0.2,0.05,0.026,3.85,0.002,0.226,0.732,0.03,0.008,0.002,0.0,2.822,-0.0703198387875578,8.156376539457119,0.0,0.098,0.328,0.306,0.212,0.052,0.004,3.804,5.20548842705681,1.084331845759376,-7788.86637563885
2022/9/3,441,gully,31191,2877,0,1,9,27,31,25,7,100,0,0,0,4,1,1,1,3,9,1.921928094887362,20.88180939042284,1.908603404,14,1,0,0.044568245,0.028412256,0.064623955,0.025069638,0,0.3549587219953537,2.973075379520047,0.1703054308891296,5.05,0.6941886856752434,20.065631269768343,7.59,2.962,-28.73383081679654,5.6022,0.0,0.0033,0.0402,0.1703,0.2463,0.217,0.3229,4.8902,0.0,0.0091,0.1042,0.2793,0.2945,0.2206,0.0923,4.718,0.0,0.001,0.066,0.3,0.484,0.145,0.004,0.004,0.1,0.356,0.44,0.09,0.01,0.0,3.5420000000000003,0.002,0.008,0.574,0.398,0.016,0.002,0.0,3.424,0.0233687009404147,6.737572306446017,0.006,0.102,0.414,0.358,0.112,0.008,0.0,3.492,3.2984523212115233,1.2558040019252763,-4876.96298083883
2022/9/2,440,charm,35724,3149,1,12,32,34,16,5,1,101,0,0,0,4,0,0,1,2,12,2.321928094887362,18.75428751948399,3.732526648950187,11,0,0,0.05448468,0.030640669,0.080779944,0.019498607,0,0.4285014390945434,4.192201271,-1.132958412,3.72,-0.223338908,21.98834687178281,6.108,5.088,-27.049010120838396,5.6512,0.0,0.0064,0.0582,0.153,0.2177,0.1896,0.3751,4.5654,0.0002,0.023,0.1488,0.3166,0.3138,0.1458,0.0518,4.235,0.0,0.01,0.117,0.52,0.334,0.019,0.0,0.002,0.116,0.422,0.352,0.1,0.008,0.0,3.456,0.0,0.102,0.766,0.122,0.008,0.002,0.0,3.0420000000000003,-0.0364472005682774,6.871649532045275,0.0,0.122,0.382,0.392,0.102,0.002,0.0,3.48,4.549364367269074,1.0914213057508535,-5355.00906877011
2022/9/1,439,fungi,31903,2928,0,2,18,41,28,9,1,99,0,0,1,3,0,0,1,2,9,2.321928094887362,50.99640490583585,2.493709215052411,4,0,0,0.037660167,0.018384401,0.044568245,0.005571031,0,0.4619015663862228,2.291834142,-0.525462627,4.29,-0.876150448,21.111516951843782,5.374,4.146,-26.38684449289311,5.0101,0.0002,0.005,0.0691,0.2598,0.3424,0.2231,0.1004,4.2878,0.0005,0.0168,0.1617,0.4305,0.3067,0.0735,0.0103,4.212,0.0,0.001,0.159,0.487,0.333,0.02,0.0,0.002,0.122,0.47,0.346,0.058,0.002,0.0,3.342,0.002,0.006,0.574,0.406,0.012,0.0,0.0,3.4200000000000004,0.0083996913453169,7.853075734448379,0.002,0.11,0.472,0.362,0.052,0.002,0.0,3.358,3.971157626327547,1.1644138077513078,-3472.108640999184
2022/8/31,438,prize,35343,3166,0,5,12,20,32,26,5,100,1,0,1,3,0,0,1,2,16,2.321928094887362,31.61099282996245,5.027134253506677,5,0,0,0.05448468,0.002785515,0.1002785515320334,0.008356546,2,0.4602096945047378,4.349880372539742,-0.035007358,4.87,-0.685465812,21.670800643321737,7.382,5.532,-25.16634194070025,5.7785,0.0001,0.0039,0.0441,0.1299,0.2009,0.2335,0.3876,5.0559,0.0003,0.0152,0.0857,0.1949,0.3267,0.2854,0.0918,5.318,0.0,0.005,0.03,0.07,0.455,0.417,0.023,0.006,0.068,0.286,0.398,0.188,0.054,0.0,3.856,0.0,0.006,0.812,0.168,0.014,0.0,0.0,3.19,-0.0795641266381779,7.924309011307213,0.006,0.074,0.294,0.364,0.204,0.056,0.002,3.862,4.383322036940617,1.188971907578841,-3383.161064469097
2022/8/30,437,onset,33660,3009,0,4,29,40,21,6,1,101,0,1,0,3,0,0,1,2,5,2.321928094887362,34.37916641884257,2.785717615863686,3,0,0,0.069415042,0.04902507,0.065738162,0.011142061,0,0.369102207,2.935286818630647,-0.826552749,4.01,0.6009209741627681,22.831513076614275,6.148,8.47,-22.850655371237767,4.3921,0.0,0.0128,0.1519,0.4013,0.3185,0.0954,0.0201,3.8534,0.0002,0.0377,0.3073,0.4472,0.1809,0.0243,0.0024,3.547,0.0,0.035,0.41,0.528,0.027,0.0,0.0,0.002,0.138,0.366,0.33,0.122,0.042,0.0,3.558,0.0,0.016,0.776,0.174,0.032,0.002,0.0,3.228,-0.0207957561874993,6.949683335480506,0.004,0.148,0.396,0.334,0.108,0.01,0.0,3.4240000000000004,5.237984248860853,1.0394163725054792,-1950.969113049418
2022/8/29,436,chief,34281,3072,1,6,32,38,18,5,0,100,0,0,0,3,0,0,2,2,13,2.321928094887362,31.58643410852713,2.953139800010316,2,0,0,0.051253482,0.018384401,0.086908078,0.008356546,0,0.4021204769611358,4.891062004918256,-1.025090814,3.81,0.3831854916834626,22.454192316049923,7.028,6.154,-25.834707130258735,5.078,0.0001,0.0071,0.0728,0.2435,0.3178,0.2286,0.1301,4.1472,0.0,0.0301,0.2129,0.4272,0.2527,0.0637,0.0134,3.997,0.0,0.013,0.168,0.631,0.185,0.003,0.0,0.0,0.106,0.466,0.33,0.092,0.006,0.0,3.426,0.0,0.01,0.372,0.496,0.122,0.0,0.0,3.73,-0.1435449895548292,8.148962610767608,0.0,0.116,0.448,0.356,0.08,0.0,0.0,3.4,4.265523843045515,1.165305477685401,-3770.784747156057
2022/8/28,435,gauze,30214,2866,0,2,11,24,31,25,8,101,1,0,1,2,0,0,2,1,15,2.321928094887362,33.20054344,4.808936243845293,3,0,0,0.051587744,0.002785515,0.094150418,0.008356546,0,0.4281432688236236,3.161065861875436,0.1679668426513672,5.05,0.2115809491534196,21.30116078595286,8.482,5.144,-23.224855173471873,5.5288,0.0001,0.0047,0.0526,0.1579,0.2512,0.2606,0.2729,5.0579,0.0001,0.0132,0.084,0.2288,0.3052,0.2427,0.126,5.148,0.0,0.002,0.047,0.187,0.356,0.381,0.027,0.002,0.098,0.368,0.358,0.162,0.012,0.0,3.616,0.0,0.012,0.256,0.496,0.236,0.0,0.0,3.955999999999999,0.0607541103823844,6.724019122254871,0.0,0.098,0.336,0.38,0.164,0.022,0.0,3.6760000000000006,4.336214167316365,1.273004571339814,-2355.0388863178755
2022/8/27,434,ruder,31241,2784,0,2,16,33,29,16,4,100,0,0,0,3,0,0,1,1,6,1.921928094887362,19.45113568,2.280776406404415,5,1,0,0.063509749,0.030083565,0.066852368,0.033426184,0,0.327295709,2.291834142,-0.234896302,4.61,0.8766094948695062,19.925402115525618,7.416,6.338,-29.402085912024305,5.4858,0.0,0.0034,0.0465,0.1737,0.2717,0.2467,0.258,5.5599,0.0,0.0023,0.0302,0.1575,0.2895,0.2563,0.2642,4.927,0.0,0.001,0.051,0.269,0.415,0.227,0.037,0.002,0.08,0.316,0.368,0.18,0.05,0.004,3.81,0.0,0.02,0.298,0.644,0.032,0.006,0.0,3.706,0.0752444712319017,6.626233435515615,0.0,0.068,0.308,0.394,0.184,0.042,0.004,3.836,4.1854668141996285,1.294255428789627,-7887.581283365341
2022/8/26,433,irony,34716,3046,0,6,29,34,21,8,1,99,0,1,0,3,1,0,1,2,8,2.321928094887362,14.78338512452798,3.651387818865997,3,0,0,0.057715877,0.033983287,0.095821727,0.027855153,0,0.4298866152763366,3.661049999554603,-0.846298933,4.01,-0.485503481,21.271615124168,7.286,5.838,-26.17472335482647,4.7715,0.0,0.0085,0.0997,0.3185,0.3413,0.1491,0.0829,4.0495,0.0001,0.0286,0.2596,0.4344,0.2017,0.0619,0.0137,4.006,0.0,0.013,0.239,0.516,0.193,0.039,0.0,0.004,0.12,0.376,0.362,0.122,0.016,0.0,3.526,0.0,0.018,0.432,0.542,0.008,0.0,0.0,3.54,-0.031661259607491,6.324531468638659,0.0,0.132,0.364,0.366,0.122,0.014,0.002,3.528,4.878627752184382,1.1580746158038877,-3660.8877605062717
2022/8/25,432,clown,36737,3175,1,8,29,36,20,6,1,101,0,0,0,4,0,0,1,2,10,2.321928094887362,24.16878138528138,4.638724621,3,0,0,0.048356546,0.016713092,0.081337047,0.013927577,0,0.3819609552621841,4.199245502919046,-0.940476954,3.8899999999999992,0.083567379,23.454312683950903,5.768,4.686,-23.501331842217738,4.9401,0.0,0.0074,0.0793,0.2645,0.3416,0.229,0.0782,4.4244,0.0003,0.0221,0.1512,0.3569,0.3345,0.1188,0.0162,4.332,0.0,0.005,0.124,0.478,0.32,0.073,0.0,0.004,0.076,0.4,0.374,0.126,0.02,0.0,3.6020000000000003,0.0,0.06,0.698,0.232,0.01,0.0,0.0,3.1919999999999997,-0.0068075573958297,6.945357709281354,0.004,0.08,0.382,0.386,0.122,0.026,0.0,3.62,4.128402962533404,1.0405898142842256,-1901.0110952870677
2022/8/24,431,needy,33700,2927,0,2,21,41,26,9,1,100,0,0,0,3,1,1,2,2,9,1.921928094887362,27.36459184,1.941957233908092,8,0,0,0.06362117,0.030083565,0.067409471,0.016713092,0,0.3591931879520416,3.484958740498922,-0.586509645,4.24,0.6662649487758237,20.278225344108243,7.398,7.674,-27.337392865654554,5.1069,0.0002,0.0065,0.061,0.2252,0.3461,0.2476,0.1134,4.3145,0.0004,0.0203,0.1621,0.3996,0.3259,0.0826,0.0091,4.096,0.0,0.009,0.143,0.594,0.251,0.003,0.0,0.002,0.116,0.398,0.41,0.068,0.006,0.0,3.4439999999999995,0.0,0.01,0.112,0.862,0.014,0.002,0.0,3.886,-0.0082075198299211,6.694959820377423,0.004,0.106,0.382,0.43,0.072,0.006,0.0,3.478,4.181345330223725,1.2540349787352678,-3443.8353852837276
2022/8/23,430,woven,33549,2933,0,2,13,32,32,17,3,99,1,0,0,3,0,0,1,1,11,2.321928094887362,23.06738331,4.556696015024571,3,1,0,0.051253482,0.013927577,0.071866295,0.022284123,2,0.4819856137037277,2.810348082022347,-0.202403247,4.640000000000001,-1.00859257,20.264034021313304,7.658,6.06,-27.682654133358028,5.8954,0.0,0.004,0.0347,0.1082,0.1924,0.2364,0.4243,4.8432,0.0001,0.0171,0.1045,0.2585,0.3328,0.2116,0.0754,4.862,0.0,0.0,0.042,0.248,0.535,0.156,0.019,0.0,0.076,0.35,0.382,0.176,0.016,0.0,3.705999999999999,0.0,0.012,0.288,0.586,0.106,0.008,0.0,3.81,-0.0090402594110689,7.0898510546374665,0.0,0.084,0.324,0.388,0.178,0.026,0.0,3.738,4.274975368018303,1.3347706267151485,-4641.212497966568
2022/8/22,429,merit,35888,3123,0,7,33,37,17,5,0,99,0,0,0,3,0,0,1,1,7,2.321928094887362,14.42689440993789,3.118033988749895,3,0,0,0.067409471,0.030640669,0.07632312,0.055710306,0,0.3758440732955933,3.53238339,-1.062983871,3.8,0.5564624503659851,18.331096793446314,8.668,7.426,-30.29576326021325,4.9644,0.0001,0.0095,0.0951,0.2552,0.319,0.2035,0.1176,4.2437,0.0002,0.0245,0.2084,0.3991,0.2575,0.0867,0.0236,3.838,0.0,0.013,0.276,0.579,0.124,0.008,0.0,0.0,0.126,0.382,0.318,0.136,0.026,0.012,3.5900000000000003,0.002,0.052,0.866,0.062,0.014,0.002,0.002,3.0479999999999996,-0.052142925440095,7.062647863625137,0.002,0.118,0.394,0.318,0.132,0.03,0.006,3.5740000000000003,5.28504975680134,1.4643346520314642,-6645.906257972001
2022/8/21,428,waste,35617,3186,1,7,19,27,24,17,5,100,0,0,1,3,0,0,1,2,8,2.321928094887362,20.64092696370094,1.894122805635369,8,0,0,0.065849582,0.016713092,0.093036212,0.022284123,0,0.460742912,4.725923780562351,-0.393460333,4.47,-0.688982057,18.891031018540147,8.796,7.724,-29.94671387524787,5.8143,0.0,0.0084,0.0565,0.1324,0.1716,0.1773,0.4538,4.31,0.0003,0.024,0.1945,0.384,0.2655,0.1072,0.0245,3.929,0.0,0.012,0.263,0.523,0.188,0.014,0.0,0.004,0.096,0.316,0.364,0.162,0.05,0.008,3.766,0.0,0.014,0.886,0.094,0.006,0.0,0.0,3.0919999999999996,-0.0754498641012184,7.533271559055069,0.004,0.098,0.308,0.376,0.176,0.036,0.002,3.738,5.1095061443777,1.4464120788196315,-5544.193910049623
2022/8/20,427,treat,38245,3249,1,22,32,26,14,5,1,101,0,0,0,3,0,0,2,2,5,1.921928094887362,10.60420580468266,2.089793400779363,8,0,0,0.082116992,0.072423398,0.096935933,0.08356546,0,0.4332155913114547,4.714588083445808,-1.375545382,3.51,-0.254425885,20.04230710265739,7.892,8.996,-27.76737462417545,5.3331,0.0,0.0053,0.0504,0.1932,0.2956,0.268,0.1875,4.5061,0.0,0.0181,0.1461,0.3409,0.325,0.1463,0.0236,4.407,0.0,0.005,0.137,0.408,0.35,0.096,0.004,0.004,0.08,0.338,0.38,0.14,0.052,0.006,3.752,0.0,0.03,0.136,0.498,0.322,0.014,0.0,4.154,-0.0785740666501776,6.643141322776681,0.004,0.114,0.324,0.374,0.142,0.036,0.006,3.668,4.755956608875235,1.2583833883268776,-3702.7054411759937
2022/8/19,426,shrug,33965,2987,0,4,23,36,26,10,1,100,0,0,0,4,0,0,1,3,9,2.321928094887362,24.61074357015534,2.868033988749895,4,0,0,0.045348189,0.028412256,0.067409471,0.019498607,0,0.364396396,2.614053436878379,-0.639760256,4.199999999999999,0.6319529429998096,22.381610379371267,6.792,4.638,-21.539510988588333,4.6224,0.0,0.0106,0.1234,0.3315,0.3398,0.1569,0.0378,4.0455,0.0002,0.032,0.2434,0.4254,0.2466,0.0503,0.0021,3.935,0.0,0.017,0.256,0.507,0.215,0.005,0.0,0.006,0.14,0.498,0.308,0.044,0.002,0.002,3.258,0.0,0.06,0.846,0.094,0.0,0.0,0.0,3.034,0.0217667182204834,6.257693334090543,0.006,0.152,0.512,0.284,0.044,0.002,0.0,3.214,4.375556571475299,1.094822482253233,-2490.043663862764
2022/8/18,425,twang,34938,3172,0,3,22,43,25,7,1,101,0,0,0,4,0,0,1,2,9,2.321928094887362,29.04844876054178,2.731861659584744,6,0,0,0.051030641,0.016713092,0.062395543,0.016713092,1,0.4455633133649826,2.246076651583785,-0.659106135,4.16,-0.588881804,24.46081851051803,5.034,5.672,-26.796461102459546,5.3936,0.0,0.0066,0.0529,0.1742,0.2975,0.2442,0.2246,4.8964,0.0,0.0084,0.0754,0.2531,0.3951,0.2105,0.0575,4.917,0.0,0.003,0.028,0.283,0.446,0.215,0.025,0.002,0.132,0.418,0.348,0.098,0.002,0.0,3.414,0.0,0.048,0.73,0.216,0.006,0.0,0.0,3.1799999999999997,0.04304693472242,6.354898142467112,0.002,0.134,0.454,0.322,0.082,0.006,0.0,3.366,4.142056898194317,0.9533749485291269,-4480.881919890187
2022/8/17,424,twice,35815,3173,1,6,28,38,21,6,1,101,0,0,1,3,0,0,1,2,10,2.321928094887362,20.75432719407485,4.096291201783626,5,0,0,0.057604457,0.016713092,0.095821727,0.016713092,2,0.5311515748500824,4.795897024823152,-0.870492339,3.95,-1.838872639,22.717086390302523,6.894,6.774,-23.22046217321615,5.0126,0.0,0.0072,0.0737,0.2445,0.3461,0.2309,0.0976,4.1229,0.0002,0.031,0.2222,0.4108,0.2702,0.0593,0.0063,4.218,0.0,0.006,0.117,0.557,0.294,0.025,0.001,0.002,0.106,0.376,0.418,0.088,0.008,0.002,3.516,0.0,0.014,0.75,0.226,0.01,0.0,0.0,3.232,-0.1323611189815725,6.547812805963705,0.0,0.122,0.358,0.404,0.11,0.006,0.0,3.52,4.382599874328221,1.0947873409427895,-1616.8555558855926
2022/8/16,423,gruel,35105,3087,0,3,19,39,29,9,1,100,0,0,0,3,0,0,2,2,6,2.321928094887362,13.38978977511809,3.624244023167829,2,0,0,0.060724234,0.028412256,0.083008357,0.04735376,0,0.3031478226184845,2.672045383856066,-0.543571591,4.2700000000000005,1.0358501696782034,20.82845692641417,7.394,5.5,-26.86787671176778,5.0028,0.0,0.0083,0.0831,0.2481,0.3298,0.2194,0.1113,4.9033,0.0,0.0085,0.103,0.2877,0.3077,0.1637,0.1294,4.373,0.0,0.01,0.122,0.396,0.43,0.041,0.001,0.006,0.134,0.34,0.38,0.098,0.038,0.004,3.56,0.002,0.024,0.77,0.188,0.016,0.0,0.0,3.192,0.0697738699828118,6.881135141083155,0.002,0.116,0.384,0.38,0.09,0.024,0.004,3.528,4.673836155627012,1.1995946707188172,-3440.1465255471694
2022/8/15,422,poker,35376,3180,0,4,17,30,27,17,5,100,1,0,0,3,0,0,1,1,11,2.321928094887362,26.20077828097872,2.128308269,13,1,0,0.061281337,0.019498607,0.086908078,0.011142061,0,0.3677814096212387,4.205647994528176,-0.251356959,4.61,0.17707289,19.636545109985924,8.272,5.78,-29.533561008847567,5.7997,0.0001,0.005,0.0446,0.1308,0.1989,0.2061,0.4145,5.0111,0.0002,0.0156,0.1087,0.2547,0.2665,0.1778,0.1765,4.942,0.0,0.004,0.088,0.212,0.392,0.266,0.038,0.0,0.074,0.296,0.354,0.216,0.056,0.004,3.896,0.002,0.676,0.26,0.056,0.006,0.0,0.0,2.3880000000000003,-0.0247399182731601,7.378299980665721,0.002,0.086,0.27,0.352,0.23,0.054,0.006,3.907999999999999,4.741526916472915,1.3724955323047117,-7982.971923802771
2022/8/14,421,khaki,31652,2968,0,2,17,33,28,16,4,100,2,0,1,3,0,0,1,2,16,1.921928094887362,70.20613108,3.75,4,0,0,0.044679666,0.019498607,0.051253482,0.005571031,4,0.5780981361865998,2.925302597724047,-0.260165095,4.590000000000001,-2.148456761,21.64229621661492,4.752,4.554,-24.78501846327547,5.5883,0.0001,0.0041,0.0393,0.1366,0.2552,0.3132,0.2515,4.6972,0.0002,0.0103,0.1013,0.3064,0.3784,0.1689,0.0345,4.542,0.0,0.001,0.072,0.374,0.49,0.063,0.0,0.002,0.114,0.388,0.396,0.092,0.008,0.0,3.486,0.0,0.794,0.168,0.028,0.01,0.0,0.0,2.254,0.0273101103985832,6.651294704182606,0.006,0.12,0.406,0.38,0.084,0.004,0.0,3.428,3.8851301498807955,1.095575143494896,-2714.563538183132
2022/8/13,420,hunky,35276,3185,0,1,11,33,25,22,7,99,1,0,0,4,1,0,1,3,15,2.321928094887362,21.86512011919393,2.030604373718116,7,0,0,0.035431755,0.019498607,0.06183844,0.030640669,0,0.4077283471822738,2.925302597724047,0.023278058,4.91,0.346204986,20.270884058939657,6.962,3.668,-27.518441375676325,5.398,0.0,0.0047,0.0552,0.2027,0.2669,0.2158,0.2547,4.7819,0.0,0.0086,0.0933,0.3201,0.3402,0.1612,0.0766,4.453,0.0,0.005,0.119,0.405,0.36,0.111,0.0,0.0,0.094,0.51,0.346,0.048,0.002,0.0,3.3539999999999996,0.0,0.002,0.922,0.076,0.0,0.0,0.0,3.074,0.063483764349527,5.78798369593769,0.0,0.116,0.506,0.324,0.048,0.006,0.0,3.3220000000000005,3.9424163483938477,1.2463308778042028,-3507.100692446861
2022/8/12,419,label,34198,3076,0,4,18,32,29,15,2,100,0,0,0,3,0,0,1,1,7,1.921928094887362,20.65534436493738,5.258573820165518,6,0,0,0.066629526,0.017270195,0.075766017,0.022284123,0,0.449980417,3.838376805622591,-0.424712241,4.43,-0.36497975,19.340108865082705,8.752,6.044,-29.75496065026321,5.9588,0.0,0.0037,0.0337,0.1017,0.1794,0.224,0.4575,4.7302,0.0001,0.0141,0.1096,0.2992,0.3373,0.1881,0.0516,4.673,0.0,0.006,0.102,0.305,0.402,0.17,0.015,0.002,0.096,0.358,0.38,0.138,0.026,0.0,3.634,0.0,0.004,0.14,0.612,0.236,0.006,0.002,4.106,-0.0879409672086202,7.4538635636115,0.004,0.108,0.332,0.374,0.14,0.04,0.002,3.666,4.555022228574323,1.404875216058055,-5348.34163336612
