date,contest_number,word,number_of_reported_results,number_in_hard_mode,1_try,2_tries,3_tries,4_tries,5_tries,6_tries,7_or_more_tries_x,sum,num_rare_letters,starts_with_vowel,ends_with_vowel,num_consonants,contains_y,has_double_letter,max_consecutive_vowels,max_consecutive_consonants,scrabble_score,letter_entropy,position_rarity,keyboard_distance,hamming_neighbors,has_common_suffix,has_common_prefix,letter_freq_mean,letter_freq_min,positional_freq_mean,positional_freq_min,semantic_neighbors_count,semantic_density,Zipf-value,autoencoder_value,expected_attempts,semantic_difficulty,mean_simulate,1_try_simulate,2_try_simulate,3_try_simulate,4_try_simulate,5_try_simulate,6_try_simulate,7_try_simulate,position_self_information,positional_fit,letter_commonness,position_self_information_2_letters,mean_simulate_random,1_try_simulate_random,2_try_simulate_random,3_try_simulate_random,4_try_simulate_random,5_try_simulate_random,6_try_simulate_random,7_try_simulate_random,mean_simulate_freq,1_try_simulate_freq,2_try_simulate_freq,3_try_simulate_freq,4_try_simulate_freq,5_try_simulate_freq,6_try_simulate_freq,7_try_simulate_freq
2022/5/13,328,tipsy,77585,5522,0,6,33,38,17,5,1,100,0,0,0,4,1,0,1,3,10,2.321928094887362,15.37258637842489,4.296340843479053,2,0,0,0.049582173,0.033983287,0.076880223,0.038997214,0,0.4070272117853165,2.823313059186715,-0.984828115,3.87,0.3508285489976346,4.3889,0.0002,0.0155,0.1638,0.3999,0.2926,0.0923,0.0357,21.305708604368313,7.45,5.252,-21.998129680727093,4.895,0.0,0.0077,0.0922,0.2928,0.3228,0.1737,0.1108,4.2686,0.0,0.0219,0.2001,0.4048,0.2577,0.0917,0.0238
2022/5/12,327,slung,75673,5419,0,2,16,37,31,13,2,101,0,0,0,4,0,0,1,2,6,2.321928094887362,18.70033397974574,3.221587379343169,9,0,0,0.044902507,0.028412256,0.085793872,0.019498607,0,0.4260180860757828,2.522283063522734,-0.354429007,4.47,0.2255952415154038,4.6132,0.0,0.0115,0.1237,0.3316,0.3439,0.1519,0.0374,22.49565179038867,6.258,4.378,-26.59555787351484,4.8923,0.0,0.0074,0.0848,0.2788,0.3421,0.2109,0.076,5.0676,0.0002,0.0092,0.0636,0.2161,0.3669,0.2487,0.0953
2022/5/11,326,farce,79446,5688,0,9,26,32,21,9,1,98,0,0,1,3,0,0,1,2,10,2.321928094887362,13.11197870922637,2.599586409417042,5,0,0,0.064735376,0.018384401,0.1013927576601671,0.052924791,0,0.3513475865125656,3.246076651583785,-0.87986809,3.99,0.7180019358373504,4.8648,0.0,0.0117,0.1175,0.2727,0.3039,0.1808,0.1134,18.21610082820959,9.86,6.374,-29.416230960120664,5.4722,0.0,0.0077,0.0599,0.1569,0.2672,0.2446,0.2637,4.5965,0.0003,0.0207,0.1564,0.3212,0.2785,0.152,0.0709
2022/5/10,325,gecko,74412,5489,0,2,16,38,29,12,2,99,1,0,1,3,0,0,1,2,12,2.321928094887362,27.82013835837365,2.687325263366418,1,0,0,0.05281337,0.019498607,0.042339833,0.025069638,0,0.3590660840272903,2.592864137808441,-0.396431625,4.43,0.6671031221346231,4.5118,0.0001,0.014,0.1284,0.3696,0.3365,0.1222,0.0292,21.62712476309155,5.114,5.156,-26.26029639300476,4.9857,0.0,0.0055,0.0773,0.249,0.3526,0.2254,0.0902,4.3847,0.0001,0.0159,0.155,0.385,0.3294,0.1014,0.0132
2022/5/9,324,shine,88932,6146,1,14,32,30,17,6,1,101,0,0,1,3,0,0,1,2,8,2.321928094887362,8.960519000204737,3.167511594427492,19,0,0,0.059275766,0.038997214,0.1264623955431755,0.072423398,1,0.4086894989013672,4.314674753020988,-1.139920592,3.72,-0.092691169,5.0971,0.0002,0.0094,0.0849,0.2328,0.2959,0.2249,0.1519,18.646138312097943,9.25,7.768,-31.19006433931033,5.5544,0.0003,0.0064,0.0528,0.1527,0.2438,0.2549,0.2891,4.2796,0.0002,0.0236,0.1904,0.3968,0.279,0.0912,0.0188
2022/5/8,323,canny,72518,5256,0,2,10,30,34,20,4,100,0,0,0,4,1,1,1,3,10,1.921928094887362,11.02017462351313,2.333771872773144,10,0,0,0.052033426,0.033983287,0.099721448,0.064066852,1,0.4204309105873108,2.371015388192085,-0.048103631,4.800000000000001,-0.170118663,5.48,0.0,0.0072,0.0536,0.1672,0.2577,0.2526,0.2617,17.21777211593686,10.308,5.284,-31.27556852127892,6.0857,0.0001,0.0033,0.0246,0.0911,0.1632,0.1991,0.5186,5.4722,0.0002,0.0078,0.0671,0.1767,0.2307,0.2277,0.2898
2022/5/7,322,midst,74458,5233,0,3,25,39,24,9,1,101,0,0,0,4,0,0,1,3,8,2.321928094887362,17.51957839262187,2.874341287815239,1,0,0,0.047799443,0.030083565,0.068523677,0.033426184,0,0.4093077808618545,3.53734681,-0.680424511,4.16,0.3357895779619548,4.2966,0.0,0.0181,0.1865,0.4011,0.2849,0.0938,0.0156,21.226243043185313,6.142,5.804,-23.274896792458357,4.6701,0.0,0.0103,0.1127,0.333,0.331,0.1666,0.0464,4.0056,0.0001,0.0282,0.2547,0.4413,0.2359,0.0383,0.0015
2022/5/6,321,badge,76292,5482,0,4,20,35,26,12,2,99,0,0,1,3,0,0,1,2,9,2.321928094887362,16.54022831050228,2.589793400779363,9,0,0,0.053370474,0.017270195,0.094150418,0.033426184,1,0.4191463649272918,4.183371599817025,-0.527463257,4.319999999999999,-0.161647863,4.8103,0.0001,0.0118,0.0988,0.2803,0.3424,0.2092,0.0574,19.14094379267043,9.072,5.686,-27.836634204181365,5.2497,0.0,0.0058,0.0599,0.1982,0.3188,0.2495,0.1678,4.4043,0.0001,0.0178,0.1702,0.374,0.2927,0.1179,0.0273
2022/5/5,320,homer,85979,6313,0,3,16,26,24,19,12,100,0,0,0,3,0,0,1,1,10,2.321928094887362,21.91345473495952,2.865710184978537,9,1,0,0.064178273,0.030640669,0.08189415,0.019498607,3,0.4797921299934387,3.824588521136958,0.1527884006500244,5.0,-0.994127874,5.3423,0.0,0.0102,0.0745,0.1818,0.2632,0.2369,0.2334,18.84819583963553,8.15,6.94,-31.394920130688497,5.8235,0.0,0.006,0.0498,0.1232,0.181,0.2157,0.4243,4.7983,0.0,0.0194,0.1419,0.2896,0.2602,0.1479,0.141
2022/5/4,319,train,107750,7243,6,26,32,22,10,3,0,99,0,0,0,3,0,0,2,2,5,2.321928094887362,13.61288044616912,3.515443149195011,9,0,0,0.068300836,0.04902507,0.083008357,0.044568245,1,0.4514682799577713,4.977486326259984,-1.674467325,3.1300000000000003,-0.374791306,4.7669,0.0001,0.0143,0.1274,0.2927,0.2971,0.1791,0.0893,18.757439866424868,8.15,7.388,-30.11155009076152,5.229,0.0,0.0066,0.0854,0.2256,0.2649,0.1898,0.2277,4.1271,0.0001,0.0267,0.2348,0.4172,0.2407,0.0666,0.0139
2022/5/3,318,hairy,85817,5941,1,8,24,33,23,10,1,100,0,0,0,3,1,0,2,2,11,2.321928094887362,13.59609243383874,4.517766952966369,9,0,0,0.058607242,0.033983287,0.1008356545961003,0.030640669,3,0.4590803027153015,3.801036664475563,-0.793711782,4.050000000000001,-0.857545924,4.888,0.0,0.0144,0.1053,0.2627,0.3095,0.2117,0.0964,18.36493484990588,9.552,5.838,-29.390694369778927,5.3905,0.0001,0.008,0.0632,0.1903,0.2571,0.231,0.2503,4.7909,0.0003,0.0201,0.1202,0.2697,0.3095,0.1979,0.0823
2022/5/2,317,story,95643,6530,1,10,23,29,24,11,2,100,0,0,0,4,1,0,1,2,8,2.321928094887362,11.91358275724083,3.540569415042095,6,0,0,0.060835655,0.033983287,0.1075208913649025,0.038997214,4,0.4846471279859543,5.343411101,-0.744876266,4.1,-1.165396197,4.7367,0.0,0.0121,0.1193,0.3065,0.3113,0.1835,0.0673,21.13747530919275,8.314,6.172,-26.933168172019503,5.452,0.0,0.0076,0.0777,0.1987,0.2183,0.1665,0.3312,4.14,0.0,0.0294,0.2418,0.4084,0.2253,0.07,0.0251
2022/5/1,316,forgo,77658,5699,0,1,9,26,37,23,3,99,0,0,1,3,0,0,1,2,9,1.921928094887362,19.27625222816399,3.909084675395885,3,0,0,0.053927577,0.018384401,0.066852368,0.030640669,1,0.3778388828039169,2.495954124800384,0.025456309,4.880000000000001,0.1107499491616781,4.9413,0.0001,0.0065,0.0775,0.2658,0.3482,0.2218,0.0801,20.087148173081648,6.758,5.052,-27.67739024403383,5.3748,0.0,0.0046,0.0524,0.1756,0.3038,0.2582,0.2054,4.7104,0.0,0.0088,0.1005,0.3137,0.3619,0.1787,0.0364
2022/4/30,315,larva,77991,5749,0,2,10,25,35,23,4,99,1,0,1,3,0,0,1,2,8,1.921928094887362,25.76668803418803,4.08113883,2,0,0,0.065626741,0.013927577,0.055710306,0.025069638,1,0.4101758003234863,2.437962177822698,0.018868804,4.88,-0.102492426,5.0787,0.0,0.0131,0.0955,0.2278,0.2835,0.2234,0.1567,19.633438389703535,8.498,5.468,-27.844389708166744,5.7295,0.0,0.005,0.0487,0.1358,0.2015,0.2403,0.3687,4.9101,0.0004,0.0179,0.1152,0.2456,0.2926,0.2152,0.1131
2022/4/29,314,trash,106652,7001,2,19,34,27,13,4,1,100,0,0,0,4,0,0,1,2,8,2.321928094887362,12.85727768,2.290569415042095,5,0,0,0.064735376,0.038997214,0.084679666,0.055710306,2,0.4600505650043487,4.351397560045728,-1.376978397,3.4799999999999995,-0.68441645,4.5832,0.0,0.0191,0.148,0.3283,0.2958,0.1528,0.056,21.35751021470351,6.722,7.128,-28.158631875160022,4.9286,0.0001,0.0114,0.1069,0.2669,0.3,0.1855,0.1292,4.0382,0.0003,0.0341,0.2579,0.4133,0.2304,0.0572,0.0068
2022/4/28,313,zesty,88974,6315,0,2,12,27,30,22,7,100,1,0,0,4,1,0,1,3,17,2.321928094887362,87.46385109599395,2.101229586821916,5,0,0,0.052144847,0.002785515,0.062952646,0.002785515,2,0.4496844351291656,2.246076651583785,0.064204514,4.93,-0.616058105,4.8301,0.0,0.0148,0.0952,0.2642,0.3595,0.2035,0.0628,21.898665272965573,7.058,6.026,-26.30438662684172,5.725,0.0001,0.0065,0.06,0.1396,0.1934,0.1963,0.4041,5.6047,0.0002,0.0062,0.0433,0.1464,0.2632,0.2243,0.3164
2022/4/27,312,shown,98967,6564,0,6,26,36,22,8,1,99,0,0,0,4,0,0,1,2,11,2.321928094887362,23.86710071301248,4.658603403791989,3,0,0,0.045571031,0.016713092,0.086350975,0.013927577,1,0.4908952713012695,4.151572708341607,-0.800010741,4.05,-0.634788421,4.5584,0.0002,0.0151,0.1329,0.3546,0.3189,0.1317,0.0466,22.84612949355215,6.734,5.808,-25.03894845230064,5.0773,0.0001,0.0063,0.0779,0.2508,0.3182,0.1902,0.1565,4.2128,0.0001,0.029,0.2129,0.3992,0.2568,0.0788,0.0232
2022/4/26,311,heist,103153,6830,1,13,32,31,16,6,1,100,0,0,0,3,0,0,2,2,8,2.321928094887362,15.54788255223038,4.351829462658745,5,0,0,0.063955432,0.038997214,0.084122563,0.030640669,1,0.392141119,3.498660018176309,-1.142831326,3.7199999999999993,0.016435371,4.6572,0.0003,0.0164,0.1474,0.316,0.28,0.1614,0.0785,20.52565075150646,7.15,8.23,-28.05419176194608,5.1024,0.0,0.0078,0.097,0.249,0.2641,0.1954,0.1867,4.193,0.0001,0.0293,0.2222,0.3932,0.253,0.0855,0.0167
2022/4/25,310,askew,91548,6549,0,3,13,29,32,19,4,100,1,1,0,3,0,0,1,2,12,2.321928094887362,64.06738649,3.274754878398196,1,0,0,0.055264624,0.016713092,0.045682451,0.008356546,0,0.3032646894454956,2.467925401200141,-0.143993735,4.71,1.0350795037753229,4.5313,0.0,0.0155,0.1384,0.3348,0.3466,0.14,0.0247,26.589162948690685,4.956,6.066,-21.383617816593613,5.2147,0.0,0.0089,0.0758,0.2136,0.279,0.2388,0.1839,4.7425,0.0003,0.013,0.1227,0.2915,0.326,0.1734,0.0731
2022/4/24,309,inert,97452,6743,0,7,27,34,22,9,1,100,0,1,0,3,0,0,1,2,5,2.321928094887362,17.83359437928095,2.108494600052545,3,0,0,0.071086351,0.04902507,0.073537604,0.027855153,0,0.3569639325141907,2.570587743097289,-0.820393503,4.04,0.6809655374604097,4.3009,0.0,0.0168,0.1695,0.4167,0.3029,0.0812,0.0129,23.95935601815714,5.0,8.294,-24.427984899191895,4.6328,0.0,0.0091,0.1112,0.3425,0.3584,0.1326,0.0462,4.3415,0.0001,0.0173,0.1632,0.403,0.3092,0.0912,0.016
2022/4/23,308,olive,95562,6482,1,6,25,34,23,10,1,100,1,1,1,2,0,0,1,1,8,2.321928094887362,29.45490363517761,2.280604373718116,5,0,0,0.061949861,0.013927577,0.09637883,0.011142061,1,0.457771349,3.867021987072121,-0.75950563,4.080000000000001,-0.416356226,4.5831,0.0001,0.0128,0.1243,0.3392,0.3469,0.1437,0.033,23.60389235245319,6.344,6.438,-23.330092698430317,5.0398,0.0001,0.0066,0.0736,0.2557,0.3355,0.1941,0.1344,4.2811,0.0003,0.0197,0.1897,0.4026,0.2835,0.085,0.0192
2022/4/22,307,plant,119232,7731,2,19,39,28,10,3,0,101,0,0,0,4,0,0,1,2,7,2.321928094887362,10.82343840857491,4.187325263366418,6,0,0,0.061615599,0.035654596,0.1002785515320334,0.064066852,0,0.3760456532239914,4.440745135253817,-1.531576633,3.3400000000000003,0.5551331528955676,4.8347,0.0001,0.0118,0.1017,0.2744,0.3335,0.2087,0.0698,20.627083312589207,6.95,5.988,-28.21219914536313,5.5209,0.0001,0.0059,0.0549,0.1698,0.2399,0.2402,0.2892,4.3024,0.0002,0.023,0.1882,0.3856,0.2872,0.0974,0.0184
2022/4/21,306,oxide,97955,6960,0,2,11,30,33,21,4,101,1,1,1,2,0,0,1,1,13,2.321928094887362,43.90037983,4.925921180802515,2,0,0,0.053481894,0.003899721,0.074651811,0.011142061,1,0.4177182108163834,3.084225831642714,-0.075646222,4.79,-0.152230052,4.5297,0.0,0.0145,0.1231,0.355,0.3534,0.1336,0.0204,25.282720961614416,5.536,6.316,-20.194025781695224,4.9587,0.0001,0.0067,0.0807,0.2621,0.344,0.2101,0.0963,4.367,0.0002,0.0192,0.1615,0.3814,0.3226,0.1004,0.0147
2022/4/20,305,cargo,102007,6796,0,5,20,34,27,12,2,100,0,0,1,3,0,0,1,2,8,2.321928094887362,18.27636363636364,2.733916206414731,8,0,0,0.061058496,0.028412256,0.071309192,0.030640669,3,0.4893409252166748,3.954591973826034,-0.535062313,4.31,-1.057096392,5.0986,0.0001,0.012,0.0796,0.2132,0.3152,0.2524,0.1275,18.710312775277497,8.308,5.294,-29.7167363922378,5.9545,0.0,0.0054,0.0382,0.1029,0.173,0.211,0.4695,4.631,0.0001,0.0191,0.1419,0.3147,0.3022,0.1568,0.0652
2022/4/19,304,foyer,108899,8198,0,2,10,19,19,23,26,99,0,0,0,3,1,0,1,1,11,2.321928094887362,17.36767551,3.024754878398196,6,1,0,0.060724234,0.018384401,0.088579387,0.022284123,0,0.3906356394290924,2.954591973826034,1.051317572593689,5.859999999999999,0.4589210353996305,5.4431,0.0002,0.0115,0.0809,0.1816,0.2161,0.1976,0.3121,20.43491762348276,7.83,6.08,-27.961027860203508,5.8976,0.0,0.0061,0.0494,0.1267,0.162,0.1702,0.4856,5.2185,0.0002,0.0162,0.1078,0.2272,0.2114,0.1637,0.2735
2022/4/18,303,flair,112383,7341,1,8,30,36,18,6,1,100,0,0,0,3,0,0,2,2,8,2.321928094887362,11.81609531688399,6.017766952966369,3,0,0,0.060167131,0.018384401,0.091922006,0.061281337,0,0.4033984184265137,3.360020003890622,-0.980504453,3.859999999999999,0.3747582421513913,4.6667,0.0002,0.0125,0.1225,0.3091,0.3413,0.1697,0.0447,20.39606382926742,7.236,5.478,-26.723574084352578,5.0148,0.0,0.0076,0.0813,0.2421,0.3275,0.2407,0.1008,4.4679,0.0,0.0215,0.1429,0.3466,0.3395,0.1342,0.0153
2022/4/17,302,ample,106681,7008,0,4,20,35,27,11,2,99,0,1,1,3,0,0,1,3,9,2.321928094887362,23.63475212002609,4.296322474608381,4,0,0,0.063955432,0.030640669,0.080779944,0.016713092,1,0.358445868,3.264961995744159,-0.525189281,4.31,0.2386351303183899,4.5831,0.0002,0.0115,0.1232,0.3489,0.333,0.1527,0.0305,22.897459020762703,6.302,5.848,-22.64827330997828,5.0071,0.0,0.0079,0.083,0.2531,0.3233,0.2155,0.1172,4.4938,0.0002,0.0197,0.1454,0.3571,0.3075,0.1386,0.0315
2022/4/16,301,cheek,107987,7035,0,3,19,40,28,9,1,100,1,0,0,3,0,1,2,2,14,1.921928094887362,12.90211592670895,2.855893708482386,7,0,0,0.060612813,0.019498607,0.086350975,0.044568245,0,0.4044306844472885,3.855315228,-0.558330357,4.260000000000001,0.3679510732972406,4.9254,0.0002,0.0102,0.0912,0.2692,0.3172,0.2156,0.0964,20.958735123742414,7.132,7.008,-27.55314575925015,5.2948,0.0001,0.0049,0.0557,0.197,0.3106,0.2451,0.1866,4.5217,0.0001,0.0139,0.1269,0.3448,0.3728,0.1206,0.0209
2022/4/15,300,shame,129991,8522,1,11,22,25,21,15,5,100,0,0,1,3,0,0,1,2,10,2.321928094887362,11.02359646537523,4.888724621,9,0,0,0.061949861,0.030640669,0.1197771587743733,0.04178273,3,0.4776815384626388,4.618374810661022,-0.583667874,4.29,-0.980209802,5.2211,0.0002,0.0134,0.0967,0.2191,0.2346,0.1974,0.2386,19.698404385336406,8.948,7.14,-28.809431652702592,5.6375,0.0001,0.0046,0.0636,0.1679,0.2028,0.1752,0.3858,4.613,0.0004,0.0215,0.1557,0.3011,0.289,0.173,0.0593
2022/4/14,299,mince,113448,7356,0,6,24,35,24,10,1,100,0,0,1,3,0,0,1,2,9,2.321928094887362,14.59598727312624,2.516123775561495,5,0,0,0.055710306,0.030640669,0.088022284,0.052924791,0,0.3706061154603958,2.738992173486679,-0.724503577,4.129999999999999,0.5910036080884365,4.933,0.0001,0.013,0.1045,0.2551,0.2998,0.2185,0.109,18.611512774802193,8.104,6.322,-29.177116465003856,5.6604,0.0,0.0055,0.0608,0.1465,0.2031,0.2232,0.3609,4.8659,0.0002,0.0154,0.1095,0.2507,0.3218,0.2222,0.0802
2022/4/13,298,chunk,123255,7835,1,4,29,42,18,5,1,100,1,0,0,4,0,0,1,2,14,2.321928094887362,14.16483932733933,2.262156794385263,5,0,0,0.036545961,0.019498607,0.075766017,0.044568245,1,0.3870707005262375,3.618170003073211,-0.89304781,3.93,0.049871706,4.4645,0.0,0.0103,0.1225,0.3926,0.3572,0.1018,0.0156,22.5436844611276,5.454,3.83,-26.457379375997206,4.7607,0.0,0.0071,0.0835,0.3243,0.3672,0.1625,0.0554,4.1052,0.0,0.0192,0.2146,0.4607,0.2571,0.0441,0.0043
2022/4/12,297,royal,114907,7275,1,5,24,36,23,9,1,99,0,0,0,3,1,0,1,1,8,2.321928094887362,21.21371575925655,5.274754878398197,6,0,0,0.066740947,0.033983287,0.070752089,0.022284123,1,0.3962246924638748,4.365918831172704,-0.739122868,4.09,-0.010493324,4.4187,0.0001,0.019,0.1587,0.373,0.3092,0.1135,0.0265,21.27623967424863,7.218,5.534,-26.764617271215748,5.092,0.0,0.0075,0.0796,0.2344,0.3129,0.2231,0.1425,4.2175,0.0001,0.0258,0.2085,0.4033,0.2641,0.0808,0.0174
2022/4/11,296,squad,109828,7236,0,3,20,33,27,14,2,99,1,0,0,3,0,0,2,2,15,2.321928094887362,45.77825788379868,3.874244023167829,5,0,0,0.041225627,0.002785515,0.073537604,0.005571031,1,0.4120187252759933,4.332040769719171,-0.465376616,4.390000000000001,-0.114645399,4.6549,0.0,0.0132,0.1186,0.3169,0.3418,0.1704,0.0391,26.14178762325949,6.822,4.322,-17.633108754940718,5.2248,0.0,0.0056,0.0599,0.2026,0.325,0.2498,0.1571,4.37,0.0004,0.0206,0.1651,0.3692,0.3288,0.099,0.0169
2022/4/10,295,black,126241,7894,1,10,31,34,18,6,1,101,1,0,0,4,0,0,1,2,13,2.321928094887362,15.23573861980533,4.864548279177558,11,0,0,0.04545961,0.017270195,0.077994429,0.044568245,2,0.4731688797473907,5.224612212,-1.035730124,3.81,-0.770923786,4.8145,0.0,0.0091,0.0928,0.288,0.3508,0.2032,0.0561,22.269137613720883,6.058,3.408,-27.284775536745418,5.4168,0.0,0.0062,0.0573,0.1878,0.2647,0.2302,0.2538,4.2856,0.0,0.02,0.1817,0.4007,0.2983,0.0889,0.0104
2022/4/9,294,stair,134210,8537,2,21,36,26,11,4,1,101,0,0,0,3,0,0,2,2,5,2.321928094887362,13.37934970955015,4.589112774412879,5,0,0,0.068300836,0.04902507,0.092479109,0.038997214,0,0.3420115232467651,3.136932182158717,-1.461721539,3.41,0.779567615,4.2387,0.0,0.0216,0.201,0.4171,0.2629,0.0722,0.0252,20.39439067193978,8.276,7.304,-26.809395256634467,4.7434,0.0001,0.0083,0.1125,0.3134,0.3284,0.1675,0.0698,4.2036,0.0004,0.0241,0.2086,0.4239,0.2509,0.0656,0.0265
2022/4/8,293,scare,141158,9010,1,12,23,26,21,13,4,100,0,0,1,3,0,0,1,2,7,2.321928094887362,20.89703429,1.953139800010316,15,0,0,0.07086351,0.039554318,0.1119777158774373,0.013927577,0,0.3796458214521408,4.525591505,-0.697303176,4.170000000000001,0.5313922251316505,4.8817,0.0001,0.0146,0.1148,0.2636,0.2921,0.2105,0.1043,20.481571200311517,8.784,7.194,-26.928509971820485,5.4156,0.0001,0.0076,0.0653,0.1969,0.2391,0.2157,0.2753,4.549,0.0003,0.0226,0.1458,0.3159,0.3237,0.1579,0.0338
2022/4/7,292,foray,117761,7575,0,2,14,31,31,19,4,101,0,0,0,3,1,0,1,1,11,2.321928094887362,12.04291465559831,4.590079171838488,6,0,0,0.057938719,0.018384401,0.09637883,0.055710306,0,0.3118503332138062,2.653561978162053,-0.14690429,4.71,0.9784623860205334,4.9633,0.0,0.0105,0.086,0.2452,0.3334,0.2378,0.0871,17.92752591883429,10.236,5.174,-29.630840973305062,5.5299,0.0001,0.0064,0.0468,0.1591,0.2552,0.2626,0.2698,4.8106,0.0005,0.0132,0.0995,0.2766,0.354,0.1846,0.0716
2022/4/6,291,comma,117856,7560,0,2,13,33,33,17,3,101,0,0,1,3,0,1,1,2,11,1.921928094887362,26.60518801459978,3.808936243845293,2,0,0,0.05270195,0.030640669,0.064066852,0.019498607,0,0.2945306956768035,2.999404318242396,-0.187644422,4.65,1.0926748998825782,5.0315,0.0001,0.0082,0.077,0.2374,0.334,0.2387,0.1046,19.54326308310736,7.442,4.656,-29.1541918114521,5.651,0.0,0.0032,0.0341,0.1351,0.2548,0.2817,0.2911,4.9587,0.0005,0.0109,0.0951,0.252,0.3136,0.2202,0.1077
2022/4/5,290,natal,121356,7702,0,2,14,32,32,17,3,100,0,0,0,3,0,0,1,1,5,1.921928094887362,24.29337262200165,5.336307691207026,7,0,0,0.072200557,0.04902507,0.067966574,0.016713092,0,0.3187636047601699,2.069985392528103,-0.212913215,4.629999999999999,0.9328735496124824,5.0507,0.0,0.01,0.0891,0.2499,0.2907,0.2118,0.1485,19.36055712441029,8.446,7.236,-30.34306646497823,5.5667,0.0001,0.0042,0.0542,0.1656,0.2491,0.1999,0.3269,4.8502,0.0002,0.0132,0.102,0.2725,0.3281,0.2009,0.0831
2022/4/4,289,shawl,129651,7943,0,3,16,31,30,16,3,99,0,0,0,4,0,0,1,2,11,2.321928094887362,22.60503482153961,4.371320343559643,7,0,0,0.051142061,0.016713092,0.086908078,0.013927577,2,0.4880974233150482,3.143092490863535,-0.298293233,4.550000000000001,-0.869368484,4.8379,0.0,0.0161,0.1103,0.2667,0.3266,0.1871,0.0932,23.461126452285757,6.92,5.396,-23.538141557976832,5.307,0.0,0.0066,0.0652,0.2002,0.2881,0.2224,0.2175,4.7425,0.0005,0.0184,0.1293,0.2899,0.2998,0.176,0.0861
2022/4/3,288,fewer,124532,7931,0,2,10,24,32,26,6,100,0,0,0,3,0,0,1,1,11,1.921928094887362,23.90911809121111,1.103553390593274,6,1,0,0.062952646,0.016713092,0.074094708,0.013927577,9,0.5286609679460526,3.476525572962059,0.1088836789131165,5.000000000000001,-1.888198741,5.4297,0.0,0.006,0.0586,0.1736,0.263,0.2591,0.2397,20.995204803206953,7.622,7.196,-26.801003745939873,5.9326,0.0,0.0036,0.0312,0.1057,0.1877,0.2321,0.4397,4.8315,0.0002,0.0133,0.1235,0.2709,0.2978,0.1985,0.0958
2022/4/2,287,trope,155079,9315,1,16,33,28,15,6,1,100,0,0,1,3,0,0,1,2,7,2.321928094887362,15.72843551770949,3.5,6,0,0,0.071866295,0.035654596,0.1103064066852368,0.022284123,0,0.3080503851175308,,-1.235173702,3.64,1.003520740948209,4.8682,0.0001,0.0131,0.1209,0.2784,0.2771,0.1927,0.1177,20.848650039339834,7.708,7.438,-26.265307858076987,5.095,0.0,0.0081,0.0835,0.2338,0.3014,0.2263,0.1469,4.3961,0.0001,0.0205,0.1751,0.3805,0.2733,0.1123,0.0382
2022/4/1,286,snout,144648,8913,1,4,19,27,26,18,5,100,0,0,0,3,0,0,2,2,5,2.321928094887362,15.80824211,2.932164225270412,9,0,0,0.056044568,0.035654596,0.096935933,0.027855153,0,0.4426379829645157,2.935286818630647,-0.284384012,4.57,0.1159970931861017,4.5308,0.0,0.0159,0.1554,0.3562,0.2789,0.1417,0.0519,22.450957652606466,7.298,6.482,-22.418218592345234,4.9408,0.0001,0.0091,0.1026,0.2937,0.2755,0.1706,0.1484,4.8263,0.0001,0.0183,0.1442,0.2889,0.2155,0.2071,0.1259
2022/3/31,285,lowly,135219,8469,0,2,9,26,32,24,8,101,0,0,0,4,1,0,1,3,11,1.921928094887362,25.74789284944747,4.558336368008463,3,1,0,0.049916435,0.016713092,0.079108635,0.013927577,0,0.3728170305490493,3.236316814294629,0.1912604570388794,5.06,0.5764239628925619,5.1754,0.0001,0.0068,0.0753,0.2164,0.3003,0.239,0.1621,21.613347752223703,7.482,3.98,-24.883818255636804,5.5053,0.0,0.0043,0.0464,0.1641,0.2765,0.2423,0.2664,4.7492,0.0,0.0099,0.1174,0.3045,0.32,0.1782,0.07
2022/3/30,284,stove,158139,9318,0,5,16,24,27,21,6,99,1,0,1,3,0,0,1,2,8,2.321928094887362,16.13597620966195,3.695877611200668,10,0,0,0.062395543,0.013927577,0.1103064066852368,0.027855153,2,0.4266917437314987,3.880665867738667,-0.142708778,4.74,-0.464435239,5.233,0.0,0.0106,0.0829,0.2006,0.2682,0.2442,0.1935,22.983803609847115,7.638,7.316,-24.00780697291226,5.5062,0.0,0.0068,0.0577,0.1624,0.2476,0.2466,0.2789,5.3491,0.0002,0.0144,0.0794,0.1454,0.2545,0.3149,0.1912
2022/3/29,283,shall,149070,8494,0,3,17,30,28,17,4,99,0,0,0,4,0,1,1,2,8,1.921928094887362,11.23670148820628,4.25,11,0,0,0.060278552,0.038997214,0.097493036,0.066852368,0,0.4187417179346084,5.266898138239696,-0.270037949,4.590000000000001,0.2735784799298169,5.1731,0.0001,0.0067,0.0643,0.2226,0.3091,0.2496,0.1476,20.364721968332695,7.842,5.73,-29.33736320838737,5.7333,0.0001,0.0034,0.0377,0.1288,0.2309,0.2501,0.349,4.7288,0.0001,0.0136,0.121,0.302,0.3228,0.167,0.0735
